order_id,customer_id,order_date,amount
12619,740,2025-02-02,123.61
12620,783,2025-02-02,400.99
12621,43,2025-02-02,285.93
12622,343,2025-02-02,12.83
12623,326,2025-02-02,220.37
12624,814,2025-02-02,209.86
12625,498,2025-02-02,65.83
12626,364,2025-02-02,341.31
12627,891,2025-02-02,354.03
12628,427,2025-02-02,363.24
12629,21,2025-02-02,366.95
12630,407,2025-02-02,10.03
12631,619,2025-02-02,477.42
12632,336,2025-02-02,408.96
12633,815,2025-02-02,452.95
12634,117,2025-02-02,17.67
12635,124,2025-02-02,467.59
12636,399,2025-02-02,406.8
12637,793,2025-02-02,420.24
12638,804,2025-02-02,55.71
12639,715,2025-02-02,372.0
12640,51,2025-02-02,480.36
12641,783,2025-02-02,342.49
12642,324,2025-02-02,289.58
12643,789,2025-02-02,473.36
12644,141,2025-02-02,227.04
12645,470,2025-02-02,303.65
12646,787,2025-02-02,243.41
12647,802,2025-02-02,467.09
12648,334,2025-02-02,47.28
12649,893,2025-02-02,255.55
12650,373,2025-02-02,346.61
12651,564,2025-02-02,398.03
12652,494,2025-02-02,295.68
12653,539,2025-02-02,455.37
12654,669,2025-02-02,471.58
12655,751,2025-02-02,41.52
12656,156,2025-02-02,207.16
12657,291,2025-02-02,21.49
12658,648,2025-02-02,171.41
12659,144,2025-02-02,273.07
12660,106,2025-02-02,456.29
12661,420,2025-02-02,424.81
12662,670,2025-02-02,72.47
12663,658,2025-02-02,55.58
12664,2,2025-02-02,298.74
12665,589,2025-02-02,270.74
12666,644,2025-02-02,140.53
12667,90,2025-02-02,450.73
12668,345,2025-02-02,464.41
12669,350,2025-02-02,207.28
12670,459,2025-02-02,446.25
12671,263,2025-02-02,198.13
12672,351,2025-02-02,371.04
12673,108,2025-02-02,243.21
12674,586,2025-02-02,70.07
12675,39,2025-02-02,464.69
12676,159,2025-02-02,232.51
12677,583,2025-02-02,369.9
12678,312,2025-02-02,189.92
12679,241,2025-02-02,19.25
12680,445,2025-02-02,59.26
12681,298,2025-02-02,253.15
12682,36,2025-02-02,348.08
12683,84,2025-02-02,174.02
12684,452,2025-02-02,350.79
12685,886,2025-02-02,352.33
12686,775,2025-02-02,354.93
12687,822,2025-02-02,251.34
12688,385,2025-02-02,458.29
12689,172,2025-02-02,249.71
12690,376,2025-02-02,230.63
12691,685,2025-02-02,107.7
12692,362,2025-02-02,160.75
12693,559,2025-02-02,30.74
12694,891,2025-02-02,320.43
12695,1008,2025-02-02,131.78
12696,887,2025-02-02,159.04
12697,118,2025-02-02,387.7
12698,277,2025-02-02,170.34
12699,726,2025-02-02,128.68
12700,220,2025-02-02,92.84
12701,26,2025-02-02,389.68
12702,521,2025-02-02,73.56
12703,783,2025-02-02,232.34
12704,10,2025-02-02,258.4
12705,378,2025-02-02,346.82
12706,633,2025-02-02,320.31
12707,637,2025-02-02,407.25
12708,682,2025-02-02,31.93
12709,584,2025-02-02,155.26
12710,152,2025-02-02,147.27
12711,720,2025-02-02,81.55
12712,49,2025-02-02,151.7
12713,154,2025-02-02,161.79
12714,859,2025-02-02,265.72
12715,293,2025-02-02,335.22
12716,580,2025-02-02,196.74
12717,50,2025-02-02,362.54
12718,664,2025-02-02,174.72
12719,531,2025-02-02,152.24
12720,612,2025-02-02,275.18
12721,60,2025-02-02,21.62
12722,167,2025-02-02,49.1
12723,202,2025-02-02,214.81
12724,857,2025-02-02,472.03
12725,146,2025-02-02,363.54
12726,676,2025-02-02,53.18
12727,439,2025-02-02,424.7
12728,242,2025-02-02,368.83
12729,581,2025-02-02,309.36
12730,687,2025-02-02,411.94
12731,561,2025-02-02,208.01
12732,483,2025-02-02,118.54
12733,108,2025-02-02,260.89
12734,226,2025-02-02,278.93
12735,673,2025-02-02,273.78
12736,631,2025-02-02,286.89
12737,661,2025-02-02,474.87
12738,662,2025-02-02,452.1
12739,432,2025-02-02,439.1
12740,805,2025-02-02,402.69
12741,655,2025-02-02,472.28
12742,419,2025-02-02,58.26
12743,455,2025-02-02,139.91
12744,160,2025-02-02,252.58
12745,523,2025-02-02,424.8
12746,650,2025-02-02,257.53
12747,590,2025-02-02,376.54
12748,77,2025-02-02,78.09
12749,509,2025-02-02,133.68
12750,441,2025-02-02,368.57
12751,254,2025-02-02,90.72
12752,770,2025-02-02,182.16
12753,320,2025-02-02,139.78
12754,803,2025-02-02,181.43
12755,263,2025-02-02,357.08
12756,597,2025-02-02,190.25
12757,658,2025-02-02,282.08
12758,835,2025-02-02,58.97
12759,554,2025-02-02,404.46
12760,374,2025-02-02,191.25
12761,637,2025-02-02,327.78
12762,167,2025-02-02,365.44
12763,753,2025-02-02,112.73
12764,459,2025-02-02,443.49
12765,280,2025-02-02,311.95
12766,700,2025-02-02,220.08
12767,302,2025-02-02,99.34
12768,531,2025-02-02,471.73
12769,580,2025-02-02,379.98
12770,218,2025-02-02,111.93
12771,102,2025-02-02,175.48
12772,554,2025-02-02,406.74
12773,288,2025-02-02,350.88
12774,167,2025-02-02,385.23
12775,621,2025-02-02,226.19
12776,36,2025-02-02,361.07
12777,744,2025-02-02,199.38
12778,741,2025-02-02,113.52
12779,353,2025-02-02,320.01
12780,676,2025-02-02,488.25
12781,899,2025-02-02,162.19
12782,73,2025-02-02,235.88
12783,648,2025-02-02,340.26
12784,353,2025-02-02,275.34
12785,891,2025-02-02,423.28
12786,70,2025-02-02,383.25
12787,425,2025-02-02,38.57
12788,708,2025-02-02,499.23
12789,781,2025-02-02,378.68
12790,561,2025-02-02,433.31
12791,828,2025-02-02,329.09
12792,642,2025-02-02,429.58
12793,517,2025-02-02,65.07
12794,428,2025-02-02,180.39
12795,539,2025-02-02,439.45
12796,160,2025-02-02,108.81
12797,149,2025-02-02,48.34
12798,776,2025-02-02,396.18
12799,230,2025-02-02,419.39
12800,712,2025-02-02,89.7
12801,562,2025-02-02,428.63
12802,67,2025-02-02,346.52
12803,812,2025-02-02,264.84
12804,381,2025-02-02,416.82
12805,58,2025-02-02,215.43
12806,259,2025-02-02,105.06
12807,342,2025-02-02,149.58
12808,838,2025-02-02,257.53
12809,130,2025-02-02,270.35
12810,727,2025-02-02,404.73
12811,172,2025-02-02,397.76
12812,770,2025-02-02,294.87
12813,614,2025-02-02,392.58
12814,209,2025-02-02,103.97
12815,1006,2025-02-02,34.53
12816,354,2025-02-02,438.08
12817,471,2025-02-02,47.02
12818,798,2025-02-02,130.88
12819,116,2025-02-02,350.71
12820,264,2025-02-02,210.63
12821,1007,2025-02-02,439.39
12822,812,2025-02-02,156.01
12823,1017,2025-02-02,15.82
12824,548,2025-02-02,157.32
12825,453,2025-02-02,293.26
12826,845,2025-02-02,194.21
12827,477,2025-02-02,272.09
12828,287,2025-02-02,439.53
12829,303,2025-02-02,457.12
12830,311,2025-02-02,140.33
12831,208,2025-02-02,236.45
12832,618,2025-02-02,279.08
12833,446,2025-02-02,475.07
12834,670,2025-02-02,499.32
12835,633,2025-02-02,125.35
12836,55,2025-02-02,366.22
12837,12,2025-02-02,195.24
12838,657,2025-02-02,13.97
12839,400,2025-02-02,14.53
12840,648,2025-02-02,235.68
12841,515,2025-02-02,249.28
12842,656,2025-02-02,21.06
12843,542,2025-02-02,346.59
12844,237,2025-02-02,154.06
12845,279,2025-02-02,284.35
12846,348,2025-02-02,157.45
12847,627,2025-02-02,91.9
12848,104,2025-02-02,209.52
12849,630,2025-02-02,123.81
12850,517,2025-02-02,272.05
12851,872,2025-02-02,107.43
12852,248,2025-02-02,259.12
12853,364,2025-02-02,87.12
12854,321,2025-02-02,338.78
12855,633,2025-02-02,379.43
12856,286,2025-02-02,64.09
12857,149,2025-02-02,239.22
12858,84,2025-02-02,44.73
12859,406,2025-02-02,303.11
12860,456,2025-02-02,139.56
12861,743,2025-02-02,268.54
12862,800,2025-02-02,263.56
12863,161,2025-02-02,462.93
12864,784,2025-02-02,279.05
12865,460,2025-02-02,295.67
12866,550,2025-02-02,206.81
12867,500,2025-02-02,475.05
12868,738,2025-02-02,390.82
12869,509,2025-02-02,149.85
12870,654,2025-02-02,423.66
12871,804,2025-02-02,221.87
12872,481,2025-02-02,416.05
12873,663,2025-02-02,413.22
12874,114,2025-02-02,102.55
12875,749,2025-02-02,353.56
12876,578,2025-02-02,152.42
12877,361,2025-02-02,155.77
12878,341,2025-02-02,155.21
12879,770,2025-02-02,365.53
12880,761,2025-02-02,122.61
12881,449,2025-02-03,10.44
12882,843,2025-02-03,360.47
12883,835,2025-02-03,93.88
12884,180,2025-02-03,61.2
12885,702,2025-02-03,126.38
12886,407,2025-02-03,196.15
12887,666,2025-02-03,243.19
12888,196,2025-02-03,31.84
12889,466,2025-02-03,485.58
12890,311,2025-02-03,360.87
12891,262,2025-02-03,168.37
12892,419,2025-02-03,166.16
12893,406,2025-02-03,229.79
12894,143,2025-02-03,316.86
12895,342,2025-02-03,81.72
12896,316,2025-02-03,102.58
12897,101,2025-02-03,431.12
12898,244,2025-02-03,135.56
12899,490,2025-02-03,196.3
12900,12,2025-02-03,436.92
12901,239,2025-02-03,334.94
12902,561,2025-02-03,177.44
12903,42,2025-02-03,345.01
12904,678,2025-02-03,19.64
12905,594,2025-02-03,370.46
12906,429,2025-02-03,248.64
12907,803,2025-02-03,408.46
12908,158,2025-02-03,477.77
12909,216,2025-02-03,463.64
12910,670,2025-02-03,455.54
12911,462,2025-02-03,260.96
12912,134,2025-02-03,186.47
12913,67,2025-02-03,237.87
12914,848,2025-02-03,348.05
12915,7,2025-02-03,443.16
12916,526,2025-02-03,111.42
12917,73,2025-02-03,459.91
12918,399,2025-02-03,409.44
12919,405,2025-02-03,489.64
12920,675,2025-02-03,441.32
12921,578,2025-02-03,147.17
12922,859,2025-02-03,61.92
12923,130,2025-02-03,65.0
12924,466,2025-02-03,152.7
12925,206,2025-02-03,310.95
12926,788,2025-02-03,404.12
12927,768,2025-02-03,450.63
12928,266,2025-02-03,315.64
12929,537,2025-02-03,12.76
12930,793,2025-02-03,101.3
12931,253,2025-02-03,58.87
12932,822,2025-02-03,188.03
12933,289,2025-02-03,255.66
12934,164,2025-02-03,31.26
12935,95,2025-02-03,180.75
12936,782,2025-02-03,97.8
12937,833,2025-02-03,327.06
12938,110,2025-02-03,237.49
12939,336,2025-02-03,252.71
12940,822,2025-02-03,219.57
12941,238,2025-02-03,478.45
12942,381,2025-02-03,115.22
12943,436,2025-02-03,263.17
12944,899,2025-02-03,370.65
12945,483,2025-02-03,282.85
12946,25,2025-02-03,465.22
12947,653,2025-02-03,195.2
12948,117,2025-02-03,237.2
12949,482,2025-02-03,53.38
12950,392,2025-02-03,308.41
12951,537,2025-02-03,151.22
12952,79,2025-02-03,88.55
12953,580,2025-02-03,276.82
12954,173,2025-02-03,270.83
12955,12,2025-02-03,47.18
12956,800,2025-02-03,352.13
12957,128,2025-02-03,315.65
12958,608,2025-02-03,102.62
12959,92,2025-02-03,240.02
12960,653,2025-02-03,362.96
12961,543,2025-02-03,269.42
12962,846,2025-02-03,203.79
12963,532,2025-02-03,167.95
12964,658,2025-02-03,309.09
12965,828,2025-02-03,470.16
12966,447,2025-02-03,339.15
12967,390,2025-02-03,46.63
12968,672,2025-02-03,235.74
12969,861,2025-02-03,446.5
12970,43,2025-02-03,56.29
12971,254,2025-02-03,494.55
12972,130,2025-02-03,475.04
12973,60,2025-02-03,48.35
12974,663,2025-02-03,467.37
12975,467,2025-02-03,187.93
12976,1017,2025-02-03,423.91
12977,517,2025-02-03,215.01
12978,467,2025-02-03,226.02
12979,778,2025-02-03,320.78
12980,345,2025-02-03,389.49
12981,642,2025-02-03,26.56
12982,382,2025-02-03,300.65
12983,779,2025-02-03,101.5
12984,690,2025-02-03,179.52
12985,253,2025-02-03,180.5
12986,56,2025-02-03,239.84
12987,463,2025-02-03,173.73
12988,457,2025-02-03,62.61
12989,83,2025-02-03,81.36
12990,99,2025-02-03,26.38
12991,149,2025-02-03,240.42
12992,329,2025-02-03,477.68
12993,156,2025-02-03,66.68
12994,190,2025-02-03,473.67
12995,494,2025-02-03,369.35
12996,883,2025-02-03,322.37
12997,263,2025-02-03,326.19
12998,80,2025-02-03,415.1
12999,400,2025-02-03,62.39
13000,764,2025-02-03,257.33
13001,609,2025-02-03,351.57
13002,260,2025-02-03,297.54
13003,772,2025-02-03,418.06
13004,615,2025-02-03,45.41
13005,552,2025-02-03,348.44
13006,785,2025-02-03,271.67
13007,101,2025-02-03,195.79
13008,359,2025-02-03,176.73
13009,380,2025-02-03,314.21
13010,820,2025-02-03,446.59
13011,221,2025-02-03,253.13
13012,820,2025-02-03,414.11
13013,420,2025-02-03,207.06
13014,124,2025-02-03,60.17
13015,422,2025-02-03,40.14
13016,231,2025-02-03,35.15
13017,690,2025-02-03,196.27
13018,63,2025-02-03,175.25
13019,485,2025-02-03,361.79
13020,628,2025-02-03,373.98
13021,703,2025-02-03,34.92
13022,574,2025-02-03,118.35
13023,768,2025-02-03,144.39
13024,483,2025-02-03,278.33
13025,519,2025-02-03,80.81
13026,155,2025-02-03,75.63
13027,92,2025-02-03,472.46
13028,526,2025-02-03,404.06
13029,455,2025-02-03,98.52
13030,741,2025-02-03,209.22
13031,598,2025-02-03,184.25
13032,645,2025-02-03,397.59
13033,510,2025-02-03,260.0
13034,183,2025-02-03,72.65
13035,386,2025-02-03,372.11
13036,574,2025-02-03,204.48
13037,731,2025-02-03,138.83
13038,405,2025-02-03,193.99
13039,246,2025-02-03,253.9
13040,742,2025-02-03,178.13
13041,591,2025-02-03,128.53
13042,661,2025-02-03,205.27
13043,650,2025-02-03,19.39
13044,471,2025-02-03,388.52
13045,1013,2025-02-03,93.76
13046,888,2025-02-03,31.51
13047,423,2025-02-03,330.31
13048,65,2025-02-03,389.23
13049,13,2025-02-03,408.78
13050,213,2025-02-03,251.82
13051,242,2025-02-03,110.63
13052,493,2025-02-03,371.24
13053,213,2025-02-03,352.86
13054,693,2025-02-03,130.67
13055,338,2025-02-03,452.67
13056,173,2025-02-03,61.14
13057,672,2025-02-03,491.52
13058,164,2025-02-03,431.52
13059,465,2025-02-03,347.07
13060,497,2025-02-03,469.99
13061,700,2025-02-03,363.93
13062,395,2025-02-03,103.32
13063,703,2025-02-03,226.66
13064,308,2025-02-03,45.04
13065,768,2025-02-03,200.93
13066,183,2025-02-03,373.39
13067,629,2025-02-03,199.36
13068,794,2025-02-03,171.84
13069,510,2025-02-03,301.72
13070,708,2025-02-03,437.38
13071,546,2025-02-03,33.32
13072,564,2025-02-03,198.88
13073,624,2025-02-03,87.54
13074,764,2025-02-03,350.72
13075,594,2025-02-03,61.81
13076,744,2025-02-03,335.76
13077,227,2025-02-03,150.23
13078,745,2025-02-03,107.47
13079,733,2025-02-03,468.81
13080,436,2025-02-03,19.08
13081,422,2025-02-03,224.51
13082,554,2025-02-03,20.6
13083,21,2025-02-03,246.96
13084,554,2025-02-03,255.51
13085,397,2025-02-03,167.61
13086,625,2025-02-03,74.76
13087,105,2025-02-03,194.43
13088,192,2025-02-03,339.41
13089,17,2025-02-03,393.37
13090,120,2025-02-03,270.07
13091,393,2025-02-03,299.02
13092,425,2025-02-03,108.3
13093,129,2025-02-03,150.79
13094,130,2025-02-03,89.33
13095,572,2025-02-03,132.15
13096,560,2025-02-03,120.19
13097,29,2025-02-03,264.53
13098,97,2025-02-03,285.72
13099,10,2025-02-03,473.02
13100,242,2025-02-03,105.83
13101,826,2025-02-03,324.42
13102,232,2025-02-03,410.46
13103,789,2025-02-03,284.52
13104,284,2025-02-03,134.95
13105,715,2025-02-03,138.65
13106,759,2025-02-03,29.23
13107,802,2025-02-03,159.67
13108,776,2025-02-03,374.86
13109,726,2025-02-03,33.28
13110,200,2025-02-03,117.45
13111,79,2025-02-03,356.05
13112,855,2025-02-03,393.5
13113,856,2025-02-03,233.11
13114,173,2025-02-03,352.06
13115,467,2025-02-03,200.1
13116,581,2025-02-03,88.36
13117,416,2025-02-03,205.09
13118,449,2025-02-03,294.18
13119,87,2025-02-03,474.55
13120,101,2025-02-03,43.69
13121,8,2025-02-03,258.62
13122,845,2025-02-03,171.17
13123,200,2025-02-03,259.07
13124,505,2025-02-03,21.75
13125,87,2025-02-03,163.38
13126,43,2025-02-03,411.74
13127,385,2025-02-03,281.43
13128,621,2025-02-03,230.79
13129,435,2025-02-03,149.91
13130,408,2025-02-03,156.04
13131,483,2025-02-03,197.72
13132,664,2025-02-03,419.43
13133,17,2025-02-03,483.93
13134,645,2025-02-03,224.94
13135,148,2025-02-03,202.74
13136,277,2025-02-03,424.81
13137,232,2025-02-03,219.18
13138,826,2025-02-03,280.49
13139,366,2025-02-03,123.16
13140,228,2025-02-03,374.32
13141,651,2025-02-03,270.67
13142,436,2025-02-03,406.43
13143,399,2025-02-03,392.56
13144,211,2025-02-03,115.35
13145,391,2025-02-03,360.66
13146,499,2025-02-03,402.03
13147,540,2025-02-03,179.59
13148,563,2025-02-03,94.58
13149,491,2025-02-03,11.29
13150,442,2025-02-03,230.94
13151,261,2025-02-03,182.69
13152,773,2025-02-03,281.91
13153,350,2025-02-03,102.14
13154,352,2025-02-03,431.24
13155,520,2025-02-03,136.3
13156,320,2025-02-03,120.95
13157,138,2025-02-03,245.55
13158,550,2025-02-03,254.44
13159,623,2025-02-03,115.39
13160,368,2025-02-03,143.21
13161,220,2025-02-03,93.16
13162,337,2025-02-03,362.05
13163,223,2025-02-03,387.34
13164,648,2025-02-03,236.54
13165,768,2025-02-03,359.9
13166,360,2025-02-03,370.61
13167,329,2025-02-03,77.76
13168,463,2025-02-03,483.43
13169,561,2025-02-03,412.31
13170,804,2025-02-03,110.2
13171,382,2025-02-03,101.22
13172,836,2025-02-03,71.57
13173,590,2025-02-03,77.81
13174,617,2025-02-03,376.6
13175,169,2025-02-03,240.13
13176,217,2025-02-03,393.64
13177,378,2025-02-03,375.66
13178,119,2025-02-03,306.26
13179,190,2025-02-03,346.32
13180,767,2025-02-03,18.99
13181,370,2025-02-03,162.77
13182,778,2025-02-03,322.53
13183,149,2025-02-03,14.58
13184,676,2025-02-03,26.16
13185,652,2025-02-03,427.43
13186,859,2025-02-03,345.17
13187,488,2025-02-03,140.03
13188,770,2025-02-03,347.1
13189,374,2025-02-03,398.3
13190,781,2025-02-03,160.33
13191,693,2025-02-03,27.66
13192,160,2025-02-03,467.06
13193,351,2025-02-03,179.14
13194,288,2025-02-03,62.18
13195,288,2025-02-03,251.01
13196,892,2025-02-03,386.55
13197,226,2025-02-03,118.61
13198,523,2025-02-03,142.05
13199,522,2025-02-03,128.93
13200,783,2025-02-03,495.92
13201,273,2025-02-03,106.73
13202,402,2025-02-03,292.0
13203,183,2025-02-03,463.38
13204,665,2025-02-03,81.98
13205,488,2025-02-03,485.72
13206,827,2025-02-03,474.26
13207,846,2025-02-03,443.44
13208,124,2025-02-03,115.13
13209,626,2025-02-03,320.69
13210,790,2025-02-03,382.84
13211,414,2025-02-03,493.15
13212,725,2025-02-03,98.41
13213,172,2025-02-03,385.35
13214,288,2025-02-03,176.01
13215,435,2025-02-03,96.06
13216,686,2025-02-03,216.47
13217,113,2025-02-03,398.98
13218,888,2025-02-03,237.78
13219,122,2025-02-03,273.39
13220,1001,2025-02-03,497.63
13221,222,2025-02-03,205.56
13222,631,2025-02-03,311.55
13223,39,2025-02-03,188.97
13224,497,2025-02-03,202.46
13225,780,2025-02-03,350.86
13226,233,2025-02-03,469.56
13227,530,2025-02-03,275.76
13228,149,2025-02-03,386.52
13229,397,2025-02-03,53.71
13230,661,2025-02-03,113.47
13231,638,2025-02-03,256.04
13232,302,2025-02-03,19.81
13233,360,2025-02-03,133.9
13234,238,2025-02-03,263.53
13235,647,2025-02-03,17.33
13236,663,2025-02-03,139.63
13237,236,2025-02-03,261.88
13238,736,2025-02-03,290.84
13239,203,2025-02-03,463.62
13240,256,2025-02-03,326.22
13241,598,2025-02-03,213.22
13242,662,2025-02-03,465.87
13243,235,2025-02-03,394.59
13244,345,2025-02-03,108.0
13245,534,2025-02-03,74.11
13246,860,2025-02-03,341.15
13247,797,2025-02-03,284.34
13248,781,2025-02-03,396.94
13249,466,2025-02-03,372.01
13250,770,2025-02-03,316.35
13251,541,2025-02-03,493.33
13252,213,2025-02-03,271.46
13253,463,2025-02-03,65.42
13254,436,2025-02-03,415.85
13255,283,2025-02-03,133.41
13256,562,2025-02-03,390.88
13257,607,2025-02-03,478.98
13258,463,2025-02-03,351.43
13259,407,2025-02-03,302.05
13260,88,2025-02-03,235.59
13261,44,2025-02-03,188.56
13262,461,2025-02-03,182.97
13263,278,2025-02-03,321.82
13264,683,2025-02-03,378.12
13265,421,2025-02-03,342.47
13266,701,2025-02-03,107.22
13267,353,2025-02-03,252.05
13268,696,2025-02-03,397.9
13269,515,2025-02-03,243.09
13270,703,2025-02-03,272.95
13271,630,2025-02-03,387.86
13272,19,2025-02-03,334.02
13273,23,2025-02-03,210.58
13274,413,2025-02-03,448.75
13275,30,2025-02-03,89.66
13276,807,2025-02-03,497.8
13277,108,2025-02-03,68.24
13278,367,2025-02-03,17.33
13279,281,2025-02-03,446.11
13280,128,2025-02-03,130.03
13281,229,2025-02-03,367.55
13282,111,2025-02-03,407.4
13283,136,2025-02-03,430.9
13284,362,2025-02-03,495.88
13285,186,2025-02-03,154.08
13286,656,2025-02-03,358.02
13287,584,2025-02-03,66.55
13288,129,2025-02-03,209.34
13289,876,2025-02-03,425.51
13290,261,2025-02-03,190.15
13291,515,2025-02-03,299.64
13292,449,2025-02-03,256.85
13293,900,2025-02-03,326.52
13294,104,2025-02-03,486.72
13295,483,2025-02-03,37.31
13296,224,2025-02-03,291.24
13297,832,2025-02-03,432.88
13298,874,2025-02-03,245.88
13299,866,2025-02-03,48.48
13300,491,2025-02-03,284.66
13301,473,2025-02-03,172.72
13302,10,2025-02-03,85.92
13303,405,2025-02-03,426.03
13304,896,2025-02-03,265.58
13305,302,2025-02-03,467.31
13306,231,2025-02-03,404.95
13307,731,2025-02-03,349.56
13308,66,2025-02-03,12.46
13309,112,2025-02-03,219.63
13310,13,2025-02-03,106.77
13311,393,2025-02-03,456.29
13312,500,2025-02-03,95.55
13313,598,2025-02-03,150.17
13314,234,2025-02-03,263.25
13315,602,2025-02-03,139.05
13316,314,2025-02-03,112.83
13317,566,2025-02-03,303.56
13318,12,2025-02-03,53.58
13319,209,2025-02-03,38.5
13320,14,2025-02-03,192.4
13321,633,2025-02-03,363.13
13322,418,2025-02-03,281.86
13323,437,2025-02-03,217.21
13324,377,2025-02-03,287.22
13325,20,2025-02-03,189.07
13326,587,2025-02-03,468.71
13327,755,2025-02-03,36.9
13328,735,2025-02-03,339.96
13329,70,2025-02-03,446.73
13330,824,2025-02-03,403.9
13331,211,2025-02-03,100.18
13332,101,2025-02-03,155.0
13333,698,2025-02-03,361.35
13334,132,2025-02-03,51.29
13335,623,2025-02-03,407.81
13336,381,2025-02-03,362.26
13337,132,2025-02-03,367.51
13338,20,2025-02-03,59.12
13339,536,2025-02-03,361.7
13340,227,2025-02-03,343.11
13341,154,2025-02-03,417.15
13342,805,2025-02-03,30.38
13343,742,2025-02-03,21.32
13344,469,2025-02-03,192.77
13345,822,2025-02-03,82.91
13346,871,2025-02-03,283.61
13347,405,2025-02-03,459.5
13348,202,2025-02-03,201.83
13349,38,2025-02-03,424.03
13350,772,2025-02-03,10.12
13351,188,2025-02-03,92.57
13352,57,2025-02-03,24.91
13353,20,2025-02-03,170.79
13354,273,2025-02-03,455.01
13355,119,2025-02-03,57.51
13356,583,2025-02-03,307.14
13357,516,2025-02-03,231.23
13358,221,2025-02-03,469.85
13359,526,2025-02-03,70.03
13360,515,2025-02-03,113.89
13361,728,2025-02-03,24.48
13362,741,2025-02-03,222.63
13363,336,2025-02-03,146.14
13364,698,2025-02-03,436.25
13365,55,2025-02-03,306.42
13366,500,2025-02-03,310.9
13367,900,2025-02-03,270.64
13368,888,2025-02-03,55.01
13369,766,2025-02-03,228.06
13370,536,2025-02-03,499.76
13371,162,2025-02-03,419.26
13372,670,2025-02-03,447.79
13373,594,2025-02-03,413.38
13374,159,2025-02-03,60.49
13375,188,2025-02-03,121.45
13376,60,2025-02-03,11.53
13377,817,2025-02-03,158.72
13378,319,2025-02-03,63.22
13379,878,2025-02-03,241.67
13380,211,2025-02-03,341.79
13381,406,2025-02-03,438.51
13382,664,2025-02-03,377.12
13383,109,2025-02-03,469.91
13384,76,2025-02-03,36.41
13385,542,2025-02-03,15.97
13386,314,2025-02-03,334.06
13387,117,2025-02-03,151.78
13388,868,2025-02-03,134.22
13389,704,2025-02-03,172.13
13390,19,2025-02-03,142.2
13391,432,2025-02-03,260.6
13392,685,2025-02-03,225.67
13393,740,2025-02-03,261.09
13394,350,2025-02-03,339.63
13395,183,2025-02-03,199.69
13396,113,2025-02-03,133.14
13397,183,2025-02-03,91.44
13398,481,2025-02-03,181.24
13399,146,2025-02-03,373.49
13400,831,2025-02-03,380.79
13401,628,2025-02-03,336.78
13402,113,2025-02-03,124.67
13403,763,2025-02-03,298.16
13404,476,2025-02-03,289.64
13405,763,2025-02-03,247.29
13406,303,2025-02-03,279.49
13407,825,2025-02-03,250.98
13408,118,2025-02-03,287.07
13409,813,2025-02-03,360.6
13410,161,2025-02-03,63.72
13411,401,2025-02-03,377.32
13412,198,2025-02-03,76.58
13413,260,2025-02-03,42.65
13414,660,2025-02-03,488.28
13415,752,2025-02-03,478.93
13416,47,2025-02-03,39.61
13417,399,2025-02-03,227.19
13418,710,2025-02-03,101.26
13419,559,2025-02-03,247.82
13420,78,2025-02-03,416.79
13421,124,2025-02-03,475.8
13422,75,2025-02-03,320.78
13423,871,2025-02-03,183.41
13424,137,2025-02-03,305.63
13425,602,2025-02-03,162.88
13426,400,2025-02-03,455.81
13427,837,2025-02-03,436.5
13428,505,2025-02-03,283.53
13429,500,2025-02-03,169.15
13430,573,2025-02-03,153.76
13431,138,2025-02-03,26.37
13432,50,2025-02-03,409.75
13433,771,2025-02-03,230.69
13434,619,2025-02-03,169.32
13435,625,2025-02-03,240.84
13436,862,2025-02-03,411.18
13437,254,2025-02-03,71.06
13438,630,2025-02-03,430.25
13439,710,2025-02-03,449.78
13440,849,2025-02-03,473.89
13441,1013,2025-02-03,204.77
13442,563,2025-02-03,116.4
13443,757,2025-02-03,193.08
13444,426,2025-02-03,173.13
13445,547,2025-02-03,96.32
13446,302,2025-02-03,307.56
13447,581,2025-02-03,243.55
13448,349,2025-02-03,434.19
13449,832,2025-02-03,25.73
13450,49,2025-02-03,325.5
13451,74,2025-02-03,383.84
13452,704,2025-02-03,382.15
13453,261,2025-02-03,444.18
13454,356,2025-02-03,367.23
13455,582,2025-02-03,464.63
13456,602,2025-02-03,173.0
13457,260,2025-02-03,256.57
13458,638,2025-02-03,16.9
13459,743,2025-02-03,13.41
13460,295,2025-02-03,127.66
13461,641,2025-02-03,59.4
13462,792,2025-02-03,137.5
13463,313,2025-02-03,96.75
13464,612,2025-02-03,23.97
13465,838,2025-02-03,455.56
13466,809,2025-02-03,14.03
13467,182,2025-02-03,370.68
13468,686,2025-02-03,84.55
13469,828,2025-02-03,456.99
13470,364,2025-02-03,447.47
13471,188,2025-02-03,330.41
13472,569,2025-02-03,339.39
13473,543,2025-02-03,12.62
13474,596,2025-02-03,492.59
13475,664,2025-02-03,440.14
13476,548,2025-02-03,448.6
13477,725,2025-02-03,333.03
13478,408,2025-02-03,178.95
13479,876,2025-02-03,447.89
13480,618,2025-02-03,152.84
13481,414,2025-02-03,285.73
13482,342,2025-02-03,58.87
13483,220,2025-02-03,461.76
13484,163,2025-02-03,78.98
13485,220,2025-02-03,120.2
13486,270,2025-02-03,283.49
13487,632,2025-02-03,384.41
13488,848,2025-02-03,313.48
13489,400,2025-02-03,123.75
13490,182,2025-02-03,10.46
13491,618,2025-02-03,381.0
